date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:00:33	1782/1782	---M--	200	added ('OK')	image/gif	etag:%2219134045-6f6-63e4b000%22	http://www.kawashima-pack.co.jp/ayumi-top/attodetl.files/form.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/ayumi-top/attodetl.files/form.gif	(from http://www.kawashima-pack.co.jp/ayumi-top/ayumi-top.html)
09:00:34	43/43	---M--	200	added ('OK')	image/gif	etag:%2219134378-2b-c24e9c00%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/logo.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/logo.gif	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:00:34	52913/52913	---M--	200	added ('OK')	image/jpeg	etag:%221913432d-ceb1-a5d0e880%22	http://www.kawashima-pack.co.jp/profile-top/attodetl.files/JAPANPACKAWARDS2013.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/profile-top/attodetl.files/JAPANPACKAWARDS2013.jpg	(from http://www.kawashima-pack.co.jp/profile-top/history.html)
09:00:34	1782/1782	---M--	200	added ('OK')	image/gif	etag:%2219134377-6f6-c23f59c0%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/form.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/form.gif	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:00:38	13591/13591	---M--	200	added ('OK')	image/gif	etag:%2219134376-3517-c23f59c0%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/fooma2016banner_150_200.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/fooma2016banner_150_200.gif	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:00:46	56993/56993	---M--	200	added ('OK')	image/jpeg	etag:%2219134370-dea1-c220d540%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20160607-1.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20160607-1.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:00:47	56044/56044	---M--	200	added ('OK')	image/jpeg	etag:%2219134371-daec-c220d540%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20160607-2.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20160607-2.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:00:47	49695/49695	---M--	200	added ('OK')	image/jpeg	etag:%221913436e-c21f-c2119300%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/201510-1.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/201510-1.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:00:51	18868/18868	---M--	200	added ('OK')	image/gif	etag:%2219134375-49b4-c23f59c0%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/fooma2015banner_150_200.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/fooma2015banner_150_200.gif	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:00:54	49655/49655	---M--	200	added ('OK')	image/jpeg	etag:%221913436f-c1f7-c220d540%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/201510-2.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/201510-2.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:00:56	48229/48229	---M--	200	added ('OK')	image/jpeg	etag:%221913436c-bc65-c2119300%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20150612-1.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20150612-1.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:00:57	16032/16032	---M--	200	added ('OK')	image/png	etag:%221913436b-3ea0-c20250c0%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20150218.png	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20150218.png	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:00:59	48551/48551	---M--	200	added ('OK')	image/jpeg	etag:%221913436d-bda7-c2119300%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20150612-2.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20150612-2.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:03	17889/17889	---M--	200	added ('OK')	image/jpeg	etag:%2219134373-45e1-c2301780%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/FOOMA%2520JAPAN%25202014_02.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/FOOMA%20JAPAN%202014_02.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:04	50099/50099	---M--	200	added ('OK')	image/jpeg	etag:%2219134369-c3b3-c20250c0%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20150218-1.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20150218-1.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:05	234847/234847	---M--	200	added ('OK')	image/jpeg	etag:%2219134380-3955f-104983c0%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20170613.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20170613.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:06	55716/55716	---M--	200	added ('OK')	image/jpeg	etag:%221913436a-d9a4-c20250c0%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20150218-2.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20150218-2.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:09	20300/20300	---M--	200	added ('OK')	image/jpeg	etag:%2219134372-4f4c-c2301780%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/banner-jp-2013.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/banner-jp-2013.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:13	15187/15187	---M--	200	added ('OK')	image/gif	etag:%2219134374-3b53-c2301780%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/fooma2013banner_150_200.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/fooma2013banner_150_200.gif	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:16	87369/87369	---M--	200	added ('OK')	image/jpeg	etag:%2219134367-15549-c1f30e80%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20140613-1.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20140613-1.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:17	81271/81271	---M--	200	added ('OK')	image/jpeg	etag:%2219134368-13d77-c1f30e80%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20140613-2.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20140613-2.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:18	30921/30921	---M--	200	added ('OK')	image/jpeg	etag:%2219134363-78c9-c1e3cc40%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20130614-1.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20130614-1.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:19	12275/12275	---M--	200	added ('OK')	image/jpeg	etag:%2219134364-2ff3-c1e3cc40%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20130614-2.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20130614-2.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:19	11202/11202	---M--	200	added ('OK')	image/jpeg	etag:%2219134365-2bc2-c1e3cc40%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20130614-3.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20130614-3.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:20	43/43	---M--	200	added ('OK')	image/gif	etag:%221913433a-2b-c0759640%22	http://www.kawashima-pack.co.jp/recruit-top/attodetl.files/logo.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/recruit-top/attodetl.files/logo.gif	(from http://www.kawashima-pack.co.jp/recruit-top/recruit-top.html)
09:01:21	15565/15565	---M--	200	added ('OK')	image/gif	etag:%2219134362-3ccd-c1d48a00%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20130306-09.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20130306-09.gif	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:21	1782/1782	---M--	200	added ('OK')	image/gif	etag:%2219134339-6f6-c0759640%22	http://www.kawashima-pack.co.jp/recruit-top/attodetl.files/form.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/recruit-top/attodetl.files/form.gif	(from http://www.kawashima-pack.co.jp/recruit-top/recruit-top.html)
09:01:22	7980/7980	---M--	200	added ('OK')	text/html	etag:%2219134333-1f2c-c05711c0%22	http://www.kawashima-pack.co.jp/recruit-top/recruit-2.html	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/recruit-top/recruit-2.html	(from http://www.kawashima-pack.co.jp/recruit-top/recruit-top.html)
09:01:23	43/43	---M--	200	added ('OK')	image/gif	etag:%221913435e-2b-c1978100%22	http://www.kawashima-pack.co.jp/soudan-top/attodetl.files/logo.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/soudan-top/attodetl.files/logo.gif	(from http://www.kawashima-pack.co.jp/soudan-top/soudan-top.html)
09:01:23	167934/167934	---M--	200	added ('OK')	image/jpeg	etag:%2219134366-28ffe-c1f30e80%22	http://www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20131018.jpg	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/tenjikai-top/attodetl.files/20131018.jpg	(from http://www.kawashima-pack.co.jp/tenjikai-top/tenjikai-top.html)
09:01:24	1782/1782	---M--	200	added ('OK')	image/gif	etag:%221913435d-6f6-c1978100%22	http://www.kawashima-pack.co.jp/soudan-top/attodetl.files/form.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/soudan-top/attodetl.files/form.gif	(from http://www.kawashima-pack.co.jp/soudan-top/soudan-top.html)
09:01:25	43/43	---M--	200	added ('OK')	image/gif	etag:%22191342c9-2b-9b2595c0%22	http://www.kawashima-pack.co.jp/kbf-top/attodetl.files/logo.gif	G:/Kyoto/Kawashima/Kawashima/www.kawashima-pack.co.jp/kbf-top/attodetl.files/logo.gif	(from http://www.kawashima-pack.co.jp/kbf-top/kbf-top.html)
